"npi","zip","fipscounty","drug_name","generic_name","total_day_supply","total_claim_count"
1467771899,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,216,37
1043649031,"37804","47009",FENTANYL,FENTANYL,216,11
1043326127,"37207","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,216,11
1902874282,"38120","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,42
1598926248,"37069","47187",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,215,13
1194890004,"37122","47189",TRAMADOL HCL,TRAMADOL HCL,215,13
1962636605,"38017","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,42
1245262336,"38120","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,215,12
1306885520,"38133","47157",TRAMADOL HCL,TRAMADOL HCL,215,38
1194744516,"37934","47093",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,215,14
1790121267,"37920","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,11
1154423275,"37643","47019",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,215,14
1578870853,"38138","47157",OXYCODONE HCL,OXYCODONE HCL,215,15
1235238858,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,36
1285658237,"38060","47047",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,215,13
1710955034,"38401","47119",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,215,40
1497087910,"37312","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,62
1619065869,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,215,25
1518343672,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,77
1457354599,"38119","47157",EMBEDA,MORPHINE SULFATE/NALTREXONE,215,11
1255526380,"37087","47189",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,61
1841283926,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,215,117
1740372150,"37232","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,215,22
1154386886,"37601","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,23
1447419577,"37090","47189",TRAMADOL HCL,TRAMADOL HCL,214,17
1326052408,"37334","47103",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,24
1588998371,"37172","47147",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,25
1548517113,"37327","47153",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,214,15
1831308139,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,18
1528274859,"37620","47163",TRAMADOL HCL,TRAMADOL HCL,214,13
1154441954,"37043","47125",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,11
1063638104,"38120","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,214,50
1326040577,"38583","47185",TRAMADOL HCL,TRAMADOL HCL,214,11
1124226501,"37066","47165",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,214,35
1801201926,"38344","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,34
1477569911,"38002","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,214,23
1649270380,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,72
1659384253,"38001","47033",MORPHINE SULFATE,MORPHINE SULFATE,214,12
1851472682,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,214,16
1225436942,"37743","47059",OXYCODONE HCL,OXYCODONE HCL,214,20
1881091262,"37916","47093",TRAMADOL HCL,TRAMADOL HCL,214,31
1346339645,"38141","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,214,30
1780060319,"38237","47183",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,214,17
1538257894,"38118","47157",TRAMADOL HCL,TRAMADOL HCL,214,12
1932141413,"37849","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,214,12
1417939414,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,16
1588921407,"37919","47093",OXYCODONE HCL,OXYCODONE HCL,213,20
1376791913,"37766","47013",OXYCODONE HCL,OXYCODONE HCL,213,37
1356458319,"37919","47093",TRAMADOL HCL,TRAMADOL HCL,213,11
1851387351,"38133","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,21
1184787855,"37920","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,213,50
1659450096,"37660","47163",OXYCODONE HCL,OXYCODONE HCL,213,11
1043210164,"37849","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,213,70
1093965857,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,39
1225253883,"38375","47109",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,22
1184612921,"37075","47165",OXYCONTIN,OXYCODONE HCL,213,16
1528443819,"37067","47187",OXYCODONE HCL,OXYCODONE HCL,213,36
1144425075,"38363","47039",MORPHINE SULFATE ER,MORPHINE SULFATE,213,15
1104921212,"37620","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,32
1881634103,"38024","47045",HYDROMORPHONE HCL,HYDROMORPHONE HCL,213,32
1538283890,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,57
1538423322,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,213,33
1619076676,"38114","47157",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,213,89
1639116197,"37303","47107",TRAMADOL HCL,TRAMADOL HCL,213,27
1528006673,"38024","47045",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,213,65
1427091230,"37772","47105",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,96
1750608113,"37098","47081",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,213,13
1649371089,"37916","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,213,28
1154401016,"37211","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,98
1174567598,"37916","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,27
1538279302,"37381","47143",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,213,93
1043615644,"37090","47189",TRAMADOL HCL,TRAMADOL HCL,213,16
1306862669,"37203","47037",HYDROMORPHONE HCL,HYDROMORPHONE HCL,213,14
1508814484,"38128","47157",OXYCODONE HCL,OXYCODONE HCL,213,17
1740531714,"37027","47187",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,212,11
1043499940,"37110","47177",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,212,12
1851441679,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,13
1003260191,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,212,13
1306831144,"38128","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,24
1619354420,"38125","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,212,14
1184752024,"37830","47001",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,77
1285654111,"37367","47007",MORPHINE SULFATE ER,MORPHINE SULFATE,212,14
1619344231,"38242","47079",TRAMADOL HCL,TRAMADOL HCL,212,22
1982697876,"37403","47065",MORPHINE SULFATE ER,MORPHINE SULFATE,212,13
1447227939,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,32
1700880242,"37814","47063",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,212,18
1902162431,"37205","47037",OXYCODONE HCL,OXYCODONE HCL,212,14
1467661223,"37830","47001",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,51
1942249511,"37917","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,82
1083711105,"38017","47157",TRAMADOL HCL,TRAMADOL HCL,212,31
1124175948,"37232","47037",TRAMADOL HCL,TRAMADOL HCL,212,14
1841487469,"37067","47187",TRAMADOL HCL,TRAMADOL HCL,212,19
1043471238,"37321","47143",MORPHINE SULFATE ER,MORPHINE SULFATE,212,11
1053340802,"38138","47157",HYDROMORPHONE HCL,HYDROMORPHONE HCL,212,13
1194744516,"37934","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,212,15
1467737528,"37355","47031",TRAMADOL HCL,TRAMADOL HCL,212,13
1629072160,"37869","47067",TRAMADOL HCL,TRAMADOL HCL,212,11
1396908430,"37660","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,212,25
1558667089,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,31
1497983233,"37923","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,24
1174597355,"37312","47011",OXYCODONE HCL,OXYCODONE HCL,211,16
1528295607,"37232","47037",OXYCODONE HCL,OXYCODONE HCL,211,12
1750378915,"37877","47063",TRAMADOL HCL,TRAMADOL HCL,211,11
1588664627,"37909","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,19
1508869561,"37388","47031",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,51
1265475321,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,53
1588772065,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,47
1871933580,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,61
1952474124,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,82
1750524260,"37208","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,12
1376548040,"37312","47011",TRAMADOL HCL,TRAMADOL HCL,211,14
1801896881,"38119","47157",OXYCONTIN,OXYCODONE HCL,211,19
1043243868,"37804","47009",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,56
1497039499,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,53
1487876017,"38120","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,44
1477591147,"37167","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,78
1780683136,"37409","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,17
1457342362,"38118","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,87
1134291883,"38583","47185",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,14
1891967147,"38119","47157",TRAMADOL HCL,TRAMADOL HCL,211,26
1316951486,"38120","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,211,41
1154339737,"37232","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,211,18
1609806439,"38344","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,30
1013178383,"37215","47037",FENTANYL,FENTANYL,210,14
1164524534,"37830","47001",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,210,27
1447201967,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,210,38
1376580613,"37129","47149",OXYCODONE HCL,OXYCODONE HCL,210,37
1073809778,"37920","47093",OXYCODONE HCL,OXYCODONE HCL,210,29
1285615278,"37115","47037",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,210,13
1114121605,"37232","47037",TRAMADOL HCL,TRAMADOL HCL,210,12
1336127513,"38570","47133",ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,210,22
1215904602,"38104","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,73
1992774665,"37772","47105",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,56
1275820599,"37660","47163",MORPHINE SULFATE,MORPHINE SULFATE,210,12
1508065269,"37760","47089",HYDROMORPHONE HCL,HYDROMORPHONE HCL,210,13
1982661559,"37813","47063",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,18
1306136742,"37601","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,34
1366417396,"37311","47011",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,210,22
1396724746,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,56
1447503420,"37066","47165",METHADONE HCL,METHADONE HCL,210,15
1114475738,"37995","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,27
1528030616,"37211","47037",TRAMADOL HCL,TRAMADOL HCL,210,27
1881658664,"37312","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,58
1588921407,"37919","47093",TRAMADOL HCL,TRAMADOL HCL,210,18
1750608113,"37098","47081",TRAMADOL HCL,TRAMADOL HCL,210,11
1689974420,"37207","47037",TRAMADOL HCL,TRAMADOL HCL,210,12
1437695418,"38109","47157",FENTANYL,FENTANYL,210,14
1720326200,"38401","47119",OXYCODONE HCL,OXYCODONE HCL,210,26
1720245301,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,59
1679529473,"38138","47157",HYDROMORPHONE HCL,HYDROMORPHONE HCL,210,14
1619239126,"38016","47157",MEPERIDINE HCL,MEPERIDINE HCL,210,13
1780866335,"37055","47043",BUTORPHANOL TARTRATE,BUTORPHANOL TARTRATE,210,19
1083753636,"38016","47157",TRAMADOL HCL,TRAMADOL HCL,210,12
1679543805,"37916","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,14
1144312521,"38201","47017",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,56
1538260385,"37211","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,210,17
1811911449,"37206","47037",FENTANYL,FENTANYL,210,14
1023306057,"37923","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,210,31
1518215078,"37403","47065",FENTANYL,FENTANYL,210,19
1003929472,"37331","47107",PENTAZOCINE-NALOXONE HCL,PENTAZOCINE HCL/NALOXONE HCL,210,21
1023568953,"38120","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,210,36
1518493998,"38305","47113",TRAMADOL HCL,TRAMADOL HCL,210,11
1902105117,"37766","47013",MORPHINE SULFATE,MORPHINE SULFATE,209,19
1598973273,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,209,12
1245419324,"37920","47093",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,209,13
1528264223,"37814","47063",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,209,11
1447219688,"37620","47163",MORPHINE SULFATE,MORPHINE SULFATE,209,15
1770875114,"37604","47179",MORPHINE SULFATE,MORPHINE SULFATE,209,13
1023244506,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,209,17
1689079865,"37075","47165",TRAMADOL HCL,TRAMADOL HCL,209,22
1457529992,"37086","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,209,22
1174611511,"38261","47131",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,209,12
1417341421,"37110","47177",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,209,23
1831181593,"37207","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,209,28
1053408567,"37215","47037",HYDROMORPHONE HCL,HYDROMORPHONE HCL,208,33
1154491207,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,15
1245535715,"37752","47025",TRAMADOL HCL,TRAMADOL HCL,208,33
1003897380,"37076","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,31
1154659589,"37403","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,19
1194774802,"38344","47017",MORPHINE SULFATE ER,MORPHINE SULFATE,208,15
1386797314,"38340","47023",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,79
1902973886,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,12
1255421954,"37209","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,33
1619251626,"37620","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,18
1124134564,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,43
1952338758,"37130","47149",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,63
1457767345,"37813","47063",TRAMADOL HCL,TRAMADOL HCL,208,19
1497965974,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,66
1346654563,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,52
1700010816,"37879","47025",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,54
1275522567,"37604","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,43
1790127090,"37412","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,18
1952301459,"37909","47093",HYDROMORPHONE HCL,HYDROMORPHONE HCL,208,13
1699156323,"37207","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,27
1053410662,"38305","47113",TRAMADOL HCL,TRAMADOL HCL,208,32
1629483607,"37311","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,40
1558802629,"37303","47107",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,14
1083605398,"37203","47037",TRAMADOL HCL,TRAMADOL HCL,208,13
1801847025,"38019","47167",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,19
1477599892,"37604","47179",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,32
1497048268,"37403","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,208,57
1003215997,"37214","47037",OXYCODONE HCL,OXYCODONE HCL,208,20
1073899746,"38506","47141",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,208,23
1013911635,"38237","47183",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,21
1558407379,"38134","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,95
1841406063,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,36
1194707919,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,88
1073526596,"38555","47035",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,66
1164784591,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,18
1144223298,"38120","47157",HYDROMORPHONE HCL,HYDROMORPHONE HCL,207,12
1003904723,"37686","47163",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,82
1275889164,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,15
1932502218,"37412","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,16
1992057509,"37232","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,16
1598755100,"38372","47071",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,33
1316388119,"37203","47037",OXYCODONE HCL,OXYCODONE HCL,207,19
1760639850,"37920","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,36
1184739401,"38119","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,32
1508814880,"37203","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,26
1144556168,"37209","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,207,32
1285034298,"37821","47029",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,121
1639442213,"37614","47179",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,207,48
1427331339,"38501","47141",OXYCODONE HCL,OXYCODONE HCL,207,22
1134599715,"37412","47065",MORPHINE SULFATE,MORPHINE SULFATE,206,13
1821086281,"37404","47065",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,28
1336500834,"38555","47035",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,11
1457351496,"37830","47001",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,94
1609278845,"37922","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,13
1487699740,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,29
1972547420,"37312","47011",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,51
1316916984,"37205","47037",TRAMADOL HCL,TRAMADOL HCL,206,39
1922104157,"38138","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,12
1265621635,"38401","47119",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,45
1316388119,"37203","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,21
1760934855,"38301","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,37
1447331152,"38138","47157",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,22
1598758716,"37129","47149",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,206,30
1831156140,"37172","47147",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,206,39
1356465603,"37862","47155",TRAMADOL HCL,TRAMADOL HCL,205,12
1861452195,"37087","47189",TRAMADOL HCL,TRAMADOL HCL,205,19
1427031947,"37804","47009",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,205,53
1245298132,"38117","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,205,49
1548248859,"37043","47125",TRAMADOL HCL,TRAMADOL HCL,205,32
1134355217,"38138","47157",BUTALBITAL COMPOUND-CODEINE,CODEINE/BUTALBITAL/ASA/CAFFEIN,205,11
1770651093,"37355","47031",MORPHINE SULFATE ER,MORPHINE SULFATE,205,18
1558333492,"37830","47001",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,205,35
1861462210,"37067","47187",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,205,81
1851392419,"37067","47187",TRAMADOL HCL,TRAMADOL HCL,205,13
1285629667,"37604","47179",HYDROMORPHONE HCL,HYDROMORPHONE HCL,205,37
1780680058,"37327","47153",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,205,18
1790729572,"37403","47065",HYDROCODONE-IBUPROFEN,HYDROCODONE/IBUPROFEN,205,14
1265606107,"37849","47093",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,205,13
1306814843,"38301","47113",TRAMADOL HCL,TRAMADOL HCL,205,28
1912180282,"37232","47037",OXYCODONE HCL,OXYCODONE HCL,205,22
1164452223,"38024","47045",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,205,65
1962427153,"37075","47165",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,54
1457383952,"38305","47113",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,26
1962644658,"37232","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,22
1922233774,"37921","47093",OXYCODONE HCL,OXYCODONE HCL,204,14
1477938660,"37862","47155",TRAMADOL HCL,TRAMADOL HCL,204,13
1912999863,"37205","47037",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,77
1821035908,"37604","47179",TRAMADOL HCL,TRAMADOL HCL,204,12
1790884138,"37232","47037",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,204,11
1255363347,"37643","47019",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,53
1487814414,"37830","47001",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,204,16
1770809105,"38104","47157",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,204,28
1154324804,"37421","47065",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,76
1245630425,"37138","47037",MORPHINE SULFATE,MORPHINE SULFATE,204,24
1821286519,"38555","47035",OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,204,12
1053314427,"37388","47031",HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,204,65
